Name,type,xcoord,ycoord,zcoord,mvalue
Track199,TRACK,36.8247113348875,0.480929633979751,-22.0896051339805,0
Track199,TRACK,36.8246880233913,0.481018008424952,-22.0901153469458,0
Track199,TRACK,36.8246613760728,0.481101382047921,-22.0906040947884,0
Track199,TRACK,36.8246363958762,0.481184755134497,-22.0910901864991,0
Track199,TRACK,36.8246114140903,0.481263126322261,-22.0915494998917,0
Track199,TRACK,36.8245797627771,0.481338165065927,-22.0920015852898,0
Track199,TRACK,36.8245481114676,0.481413203812082,-22.0924536641687,0
Track199,TRACK,36.8245164596303,0.481486575260482,-22.092896820046,0
Track199,TRACK,36.824496479212,0.481564944839775,-22.0933481818065,0
Track199,TRACK,36.8244865015011,0.481643311186302,-22.0937836235389,0
Track199,TRACK,36.8244798580288,0.48172167645481,-22.094213757664,0
Track199,TRACK,36.8244715474435,0.481800042262284,-22.0946465497836,0
Track199,TRACK,36.8244532352235,0.481881745905862,-22.0951131144539,0
Track199,TRACK,36.8244365885289,0.481958447110398,-22.0955502474681,0
Track199,TRACK,36.8244182736566,0.482031814254781,-22.0959721803665,0
Track199,TRACK,36.8243899534235,0.482096848136152,-22.0963654071093,0
Track199,TRACK,36.8243516246337,0.482143544953909,-22.0966763682663,0
Track199,TRACK,36.8243066183246,0.482161899826864,-22.0968461930752,0
Track199,TRACK,36.8242532801553,0.482191928502211,-22.0970917707309,0
Track199,TRACK,36.8241999425176,0.482223624480443,-22.0973462741822,0
Track199,TRACK,36.824154937271,0.482245313959438,-22.0975339580327,0
Track199,TRACK,36.8241015948386,0.482262004237286,-22.0977081218734,0
Track199,TRACK,36.8240432494545,0.482273694234329,-22.0978634720668,0
Track199,TRACK,36.8239782334675,0.482278717189462,-22.09799373243,0
Track199,TRACK,36.8239065500724,0.482287076906604,-22.0981524521485,0
Track199,TRACK,36.8238315319059,0.482293770404232,-22.098307557404,0
Track199,TRACK,36.8237515129151,0.482302132824039,-22.0984795466065,0
Track199,TRACK,36.8236748276233,0.482308826864782,-22.0986373014748,0
Track199,TRACK,36.8236014760311,0.482313852526051,-22.0987808266655,0
Track199,TRACK,36.823534794506,0.482323877932118,-22.0989405121654,0
Track199,TRACK,36.8234731180623,0.48234557282822,-22.0991547266021,0
Track199,TRACK,36.8234247828252,0.482380601816165,-22.0994191197678,0
Track199,TRACK,36.8233831192582,0.482425632453835,-22.0997264618054,0
Track199,TRACK,36.823348125231,0.4824739955358,-22.100041042082,0
Track199,TRACK,36.8233231339145,0.482522355378225,-22.1003397004679,0
Track199,TRACK,36.8232981457983,0.482580719030197,-22.1006919201463,0
Track199,TRACK,36.823276492454,0.482640748904266,-22.1010477589443,0
Track199,TRACK,36.8232715118948,0.482705775278841,-22.1014038445428,0
Track199,TRACK,36.8232715337599,0.48277413463423,-22.1017698263749,0
Track199,TRACK,36.8232748893312,0.482840825606325,-22.1021215720102,0
Track199,TRACK,36.8232749106689,0.482907517658894,-22.1024786280468,0
Track199,TRACK,36.8232782662459,0.482974208629263,-22.1028303755447,0
Track199,TRACK,36.8232816207586,0.483037564996114,-22.1031642714515,0
Track199,TRACK,36.8232816415712,0.483102589745224,-22.1035124016926,0
Track199,TRACK,36.8232816623865,0.483167614493676,-22.1038605337963,0
Track199,TRACK,36.8232850185086,0.48323597276181,-22.104221210815,0
Track199,TRACK,36.8232900417518,0.483304330487796,-22.1045792372897,0
Track199,TRACK,36.823296732116,0.48337268767143,-22.1049346113577,0
Track199,TRACK,36.8233000893152,0.48344438053866,-22.1053131436929,0
Track199,TRACK,36.8233084473377,0.483514404479547,-22.1056747911498,0
Track199,TRACK,36.8233268064685,0.483579423266969,-22.1059937402606,0
Track199,TRACK,36.8233501669555,0.483644440427692,-22.10630473122,0
Track199,TRACK,36.8233735274444,0.483709457585848,-22.1066157231107,0
Track199,TRACK,36.8234002243087,0.483781142861943,-22.106957112439,0
Track199,TRACK,36.8234269227788,0.483857830037556,-22.1073252884671,0
Track199,TRACK,36.8234569565563,0.483937850727751,-22.1077060066164,0
Track199,TRACK,36.8234836571706,0.484021207099336,-22.1081098858267,0
Track199,TRACK,36.8235120254407,0.484106230225774,-22.1085200458765,0
Track199,TRACK,36.8235387276664,0.484194588491519,-22.1089507089928,0
Track199,TRACK,36.823565430431,0.48428461405373,-22.1093902969733,0
Track199,TRACK,36.8235904666173,0.484376307454467,-22.1098414724693,0
Track199,TRACK,36.8236121691082,0.484469669236296,-22.1103068776429,0
Track199,TRACK,36.8236355392565,0.484564697772224,-22.1107785627246,0
Track199,TRACK,36.8236539064517,0.484654726030266,-22.1112314267084,0
Track199,TRACK,36.8236739375566,0.484734749939855,-22.1116280760616,0
Track199,TRACK,36.823698966804,0.484804768416012,-22.1119632087648,0
Track199,TRACK,36.8237239939115,0.484868117687914,-22.1122626308352,0
Track199,TRACK,36.8237523541841,0.484928131270954,-22.1125388955697,0
Track199,TRACK,36.8237790468052,0.484986478093993,-22.1128088831902,0
Track199,TRACK,36.8238024073362,0.485051495201229,-22.1131198890507,0
Track199,TRACK,36.8238224352424,0.485121515292399,-22.1134629845619,0
Track199,TRACK,36.823847465038,0.485193201051832,-22.113807043992,0
Track199,TRACK,36.8238691622098,0.485269889794757,-22.114183194004,0
Track199,TRACK,36.8238925259657,0.485344910691368,-22.1145477648824,0
Track199,TRACK,36.8239125549545,0.485418265371615,-22.11490871571,0
Track199,TRACK,36.8239359192522,0.485494953562196,-22.115282215178,0
Track199,TRACK,36.8239576175086,0.485574976892867,-22.1156762242317,0
Track199,TRACK,36.8239726483739,0.485658336994429,-22.1160987019539,0
Track199,TRACK,36.8239876803161,0.48574503169297,-22.1165390321985,0
Track199,TRACK,36.8240043777699,0.485826723945562,-22.1169499326497,0
Track199,TRACK,36.824019409184,0.485911751338734,-22.1173813389614,0
Track199,TRACK,36.8240277721359,0.485996780905018,-22.1178233614191,0
Track199,TRACK,36.8240328024694,0.486086813456434,-22.1182974735275,0
Track199,TRACK,36.8240394983141,0.486171843562942,-22.1187421511859,0
Track199,TRACK,36.8240445270468,0.486256874211872,-22.1191894831136,0
Track199,TRACK,36.82405288948,0.486340236470898,-22.1196225825697,0
Track199,TRACK,36.8240645872249,0.48642693223823,-22.1200682315975,0
Track199,TRACK,36.8240746194696,0.486518630446223,-22.1205433178693,0
Track199,TRACK,36.8240913169611,0.486600322676323,-22.1209542285651,0
Track199,TRACK,36.8241080106945,0.486670343807507,-22.1213026447222,0
Track199,TRACK,36.8241213691229,0.486737031427127,-22.1216385150328,0
Track199,TRACK,36.8241397256776,0.486793713614145,-22.1219128631055,0
Track199,TRACK,36.8241647485486,0.486843724422432,-22.1221408871934,0
Track199,TRACK,36.8242014406964,0.486892064115078,-22.1223414130509,0
Track199,TRACK,36.8242381371456,0.486953742199112,-22.1226133555174,0
Track199,TRACK,36.8242648341258,0.487025427345116,-22.1229547839612,0
Track199,TRACK,36.8242881968761,0.487097113578137,-22.1233015209436,0
Track199,TRACK,36.824314893861,0.487168798717874,-22.1236429531127,0
Track199,TRACK,36.8243432563502,0.487235481411982,-22.1239549508318,0
Track199,TRACK,36.8243732821911,0.487290492464671,-22.1242017988116,0
Track199,TRACK,36.8244083109947,0.48735050377561,-22.1244674744084,0
Track199,TRACK,36.8244383389898,0.487412184018567,-22.1247500348836,0
Track199,TRACK,36.8244600340985,0.487482203480402,-22.1250905031338,0
Track199,TRACK,36.8244633920131,0.487555563538628,-22.1254780124873,0
Track199,TRACK,36.8244634183915,0.487637261181148,-22.1259154696018,0
Track199,TRACK,36.8244567773884,0.487722295603356,-22.1263813981786,0
Track199,TRACK,36.8244468026973,0.48780899841577,-22.1268615610898,0
Track199,TRACK,36.8244318250482,0.487890700969815,-22.127322900109,0
Track199,TRACK,36.8244118444404,0.487967403266327,-22.127765417099,0
Track199,TRACK,36.8243868587176,0.488032436110898,-22.1281534042209,0
Track199,TRACK,36.8243635401134,0.488097468410902,-22.1285387370735,0
Track199,TRACK,36.824346889975,0.488162498527206,-22.1289134556428,0
Track199,TRACK,36.8243419096497,0.488227524819831,-22.1292696008459,0
Track199,TRACK,36.8243402635586,0.488292550019356,-22.1296204421669,0
Track199,TRACK,36.8243452859331,0.488357573032362,-22.1299606692046,0
Track199,TRACK,36.8243569756944,0.488419259260535,-22.1302724294364,0
Track199,TRACK,36.8243753333811,0.488479276001931,-22.130564648658,0
Track199,TRACK,36.8244003584532,0.488535955957242,-22.1308284001425,0
Track199,TRACK,36.8244203837982,0.488597639446403,-22.1311268946156,0
Track199,TRACK,36.8244287398761,0.488660994059775,-22.1314528891817,0
Track199,TRACK,36.8244270938029,0.48872601925182,-22.1318037351593,0
Track199,TRACK,36.8244171116155,0.488789379879638,-22.1321589211002,0
Track199,TRACK,36.8244171294251,0.488844400732629,-22.1324535449967,0
Track199,TRACK,36.8244304820014,0.48889274801427,-22.1326912315562,0
Track199,TRACK,36.8244538361919,0.488937757414934,-22.1328951427713,0
Track199,TRACK,36.8244771898431,0.488981099515512,-22.1330901263282,0
Track199,TRACK,36.8245038782656,0.489026107818541,-22.1332887290046,0
Track199,TRACK,36.8245322338038,0.489071115572515,-22.1334846783429,0
Track199,TRACK,36.8245572578118,0.489124460910926,-22.1337305791676,0
Track199,TRACK,36.8245789497507,0.489184476535178,-22.1340174973011,0
Track199,TRACK,36.82458730639,0.489249498431514,-22.1343524288386,0
Track199,TRACK,36.8245806589953,0.489314525254109,-22.1347112394869,0
Track199,TRACK,36.8245540029796,0.489369554858034,-22.1350483251736,0
