Name,xcoord,ycoord
Stream/Seasonal Channel,36.779537,0.466742
Stream/Seasonal Channel,36.77991,0.467013
Stream/Seasonal Channel,36.780273,0.467194
Stream/Seasonal Channel,36.780568,0.467646
Stream/Seasonal Channel,36.780842,0.46168
Stream/Seasonal Channel,36.780843,0.46177
Stream/Seasonal Channel,36.780844,0.462132
Stream/Seasonal Channel,36.780823,0.462493
Stream/Seasonal Channel,36.780826,0.462945
Stream/Seasonal Channel,36.78082,0.463759
Stream/Seasonal Channel,36.780812,0.464392
Stream/Seasonal Channel,36.780916,0.464844
Stream/Seasonal Channel,36.780988,0.465477
Stream/Seasonal Channel,36.781036,0.466019
Stream/Seasonal Channel,36.780835,0.466381
Stream/Seasonal Channel,36.780792,0.466833
Stream/Seasonal Channel,36.780885,0.467194
Stream/Seasonal Channel,36.780922,0.467646
Stream/Seasonal Channel,36.792885,0.479674
Stream/Seasonal Channel,36.792896,0.479674
Stream/Seasonal Channel,36.792967,0.480217
Stream/Seasonal Channel,36.792833,0.480578
Stream/Seasonal Channel,36.792644,0.48094
Stream/Seasonal Channel,36.792498,0.48112
Stream/Seasonal Channel,36.792421,0.481482
Stream/Seasonal Channel,36.792456,0.481663
Stream/Seasonal Channel,36.792593,0.481934
Stream/Seasonal Channel,36.792629,0.482205
Stream/Seasonal Channel,36.792507,0.482567
Stream/Seasonal Channel,36.792429,0.482929
Stream/Seasonal Channel,36.792242,0.483471
Stream/Seasonal Channel,36.792197,0.483742
Stream/Seasonal Channel,36.792279,0.484194
Stream/Seasonal Channel,36.792451,0.484737
Stream/Seasonal Channel,36.792443,0.485189
Stream/Seasonal Channel,36.792536,0.485822
Stream/Seasonal Channel,36.792675,0.486364
Stream/Seasonal Channel,36.79295,0.486997
Stream/Seasonal Channel,36.793012,0.487901
Stream/Seasonal Channel,36.79297,0.488624
Stream/Seasonal Channel,36.81487,0.492157
Stream/Seasonal Channel,36.814994,0.492157
Stream/Seasonal Channel,36.815287,0.492158
Stream/Seasonal Channel,36.81576,0.491886
Stream/Seasonal Channel,36.816098,0.491887
Stream/Seasonal Channel,36.816617,0.491796
Stream/Seasonal Channel,36.817046,0.491797
Stream/Seasonal Channel,36.817902,0.491616
Stream/Seasonal Channel,36.818341,0.491435
Stream/Seasonal Channel,36.818691,0.491435
Stream/Seasonal Channel,36.818804,0.491526
Stream/Seasonal Channel,36.818773,0.491887
Stream/Seasonal Channel,36.818874,0.491978
Stream/Seasonal Channel,36.819113,0.492249
Stream/Seasonal Channel,36.819463,0.492069
Stream/Seasonal Channel,36.819779,0.492069
Stream/Seasonal Channel,36.820027,0.492159
Stream/Seasonal Channel,36.820446,0.49243
Stream/Seasonal Channel,36.820695,0.492611
Stream/Seasonal Channel,36.821125,0.492792
Stream/Seasonal Channel,36.821522,0.492973
Stream/Seasonal Channel,36.821973,0.492973
Stream/Seasonal Channel,36.822437,0.493154
Stream/Seasonal Channel,36.862942,0.472645
Stream/Seasonal Channel,36.862955,0.472825
Stream/Seasonal Channel,36.862991,0.473097
Stream/Seasonal Channel,36.863027,0.473549
Stream/Seasonal Channel,36.862984,0.474091
Stream/Seasonal Channel,36.862796,0.474634
Stream/Seasonal Channel,36.8628,0.475266
Stream/Seasonal Channel,36.862713,0.475899
Stream/Seasonal Channel,36.862659,0.476442
Stream/Seasonal Channel,36.86271,0.477346
Stream/Seasonal Channel,36.862747,0.477888
Stream/Seasonal Channel,36.862795,0.478431
Stream/Seasonal Channel,36.862899,0.478792
Stream/Seasonal Channel,36.863115,0.479064
Stream/Seasonal Channel,36.863421,0.479245
Stream/Seasonal Channel,36.863694,0.479606
Stream/Seasonal Channel,36.864068,0.479968
Stream/Seasonal Channel,36.864499,0.48042
Stream/Seasonal Channel,36.864773,0.480782
Stream/Seasonal Channel,36.865238,0.481234
Stream/Seasonal Channel,36.865658,0.481686
Stream/Seasonal Channel,36.86601,0.482048
Stream/Seasonal Channel,36.866463,0.48232
Stream/Seasonal Channel,36.866973,0.482772
Stream/Seasonal Channel,36.867926,0.483586
Stream/Seasonal Channel,36.868393,0.484219
Stream/Seasonal Channel,36.868905,0.484942
Stream/Seasonal Channel,36.869225,0.485666
Stream/Seasonal Channel,36.869319,0.486299
Stream/Seasonal Channel,36.8694,0.486751
Stream/Seasonal Channel,36.86964,0.487203
Stream/Seasonal Channel,36.869961,0.487926
Stream/Seasonal Channel,36.870178,0.488559
Stream/Seasonal Channel,36.870397,0.489192
Stream/Seasonal Channel,36.870591,0.489825
Stream/Seasonal Channel,36.87098,0.490639
Stream/Seasonal Channel,36.8713,0.491272
Stream/Seasonal Channel,36.871573,0.491814
Stream/Seasonal Channel,36.871983,0.492357
Stream/Seasonal Channel,36.872414,0.492809
Stream/Seasonal Channel,36.872891,0.493171
Stream/Seasonal Channel,36.865101,0.493959
Stream/Seasonal Channel,36.865124,0.494049
Stream/Seasonal Channel,36.865552,0.493959
Stream/Seasonal Channel,36.866129,0.493959
Stream/Seasonal Channel,36.866636,0.49405
Stream/Seasonal Channel,36.867448,0.49396
Stream/Seasonal Channel,36.868249,0.49387
Stream/Seasonal Channel,36.869107,0.49396
Stream/Seasonal Channel,36.86975,0.49387
Stream/Seasonal Channel,36.870404,0.49378
Stream/Seasonal Channel,36.870979,0.49378
Stream/Seasonal Channel,36.871587,0.493419
Stream/Seasonal Channel,36.872161,0.493238
Stream/Seasonal Channel,36.872714,0.493148
Stream/Seasonal Channel,36.875862,0.49432
Stream/Seasonal Channel,36.875959,0.49432
Stream/Seasonal Channel,36.876186,0.494591
Stream/Seasonal Channel,36.876335,0.495043
Stream/Seasonal Channel,36.87653,0.495495
Stream/Seasonal Channel,36.876893,0.495948
Stream/Seasonal Channel,36.873335,0.493171
Stream/Seasonal Channel,36.873561,0.493352
Stream/Seasonal Channel,36.873911,0.493442
Stream/Seasonal Channel,36.874397,0.493623
Stream/Seasonal Channel,36.875053,0.493714
Stream/Seasonal Channel,36.87555,0.493895
Stream/Seasonal Channel,36.876004,0.494257
Stream/Seasonal Channel,36.873619,0.48404
Stream/Seasonal Channel,36.873666,0.484311
Stream/Seasonal Channel,36.873849,0.484673
Stream/Seasonal Channel,36.874077,0.485125
Stream/Seasonal Channel,36.874364,0.486029
Stream/Seasonal Channel,36.874674,0.487024
Stream/Seasonal Channel,36.874768,0.487747
Stream/Seasonal Channel,36.875101,0.488651
Stream/Seasonal Channel,36.875457,0.489646
Stream/Seasonal Channel,36.875745,0.49064
Stream/Seasonal Channel,36.875965,0.491725
Stream/Seasonal Channel,36.87597,0.492449
Stream/Seasonal Channel,36.875952,0.493262
Stream/Seasonal Channel,36.875911,0.493986
Stream/Seasonal Channel,36.873228,0.4656
Stream/Seasonal Channel,36.87324,0.465871
Stream/Seasonal Channel,36.873164,0.466414
Stream/Seasonal Channel,36.873053,0.466775
Stream/Seasonal Channel,36.872979,0.467589
Stream/Seasonal Channel,36.87287,0.468222
Stream/Seasonal Channel,36.872647,0.468764
Stream/Seasonal Channel,36.872346,0.469397
Stream/Seasonal Channel,36.872102,0.47003
Stream/Seasonal Channel,36.871957,0.470391
Stream/Seasonal Channel,36.872221,0.471115
Stream/Seasonal Channel,36.872518,0.471838
Stream/Seasonal Channel,36.872792,0.472471
Stream/Seasonal Channel,36.872988,0.473104
Stream/Seasonal Channel,36.873363,0.473556
Stream/Seasonal Channel,36.873806,0.474008
Stream/Seasonal Channel,36.87417,0.47437
Stream/Seasonal Channel,36.87451,0.474822
Stream/Seasonal Channel,36.874996,0.475003
Stream/Seasonal Channel,36.875483,0.475184
Stream/Seasonal Channel,36.875903,0.475456
Stream/Seasonal Channel,36.876503,0.475998
Stream/Seasonal Channel,36.877229,0.47645
Stream/Seasonal Channel,36.877919,0.476812
Stream/Seasonal Channel,36.8787,0.477174
Stream/Seasonal Channel,36.879525,0.477446
Stream/Seasonal Channel,36.880588,0.477717
Stream/Seasonal Channel,36.881231,0.477898
Stream/Seasonal Channel,36.881752,0.477989
Stream/Seasonal Channel,36.882351,0.478079
Stream/Seasonal Channel,36.883764,0.478442
Stream/Seasonal Channel,36.884452,0.478623
Stream/Seasonal Channel,36.885129,0.478623
Stream/Seasonal Channel,36.885718,0.478804
Stream/Seasonal Channel,36.886238,0.478985
Stream/Seasonal Channel,36.886599,0.479075
Stream/Seasonal Channel,36.88721,0.479256
Stream/Seasonal Channel,36.887741,0.479437
Stream/Seasonal Channel,36.888296,0.479709
Stream/Seasonal Channel,36.888513,0.480161
Stream/Seasonal Channel,36.888652,0.480794
Stream/Seasonal Channel,36.888904,0.481427
Stream/Seasonal Channel,36.889234,0.481789
Stream/Seasonal Channel,36.889331,0.48206
Stream/Seasonal Channel,36.883366,0.462439
Stream/Seasonal Channel,36.883389,0.462619
Stream/Seasonal Channel,36.883494,0.462981
Stream/Seasonal Channel,36.883643,0.463524
Stream/Seasonal Channel,36.883827,0.464157
Stream/Seasonal Channel,36.883933,0.46479
Stream/Seasonal Channel,36.884151,0.465603
Stream/Seasonal Channel,36.884358,0.466146
Stream/Seasonal Channel,36.884927,0.46705
Stream/Seasonal Channel,36.885314,0.467502
Stream/Seasonal Channel,36.885847,0.468135
Stream/Seasonal Channel,36.886041,0.468316
Stream/Seasonal Channel,36.88653,0.468949
Stream/Seasonal Channel,36.88687,0.469311
Stream/Seasonal Channel,36.887268,0.469673
Stream/Seasonal Channel,36.887697,0.469854
Stream/Seasonal Channel,36.888275,0.470216
Stream/Seasonal Channel,36.888864,0.470577
Stream/Seasonal Channel,36.889714,0.47112
Stream/Seasonal Channel,36.890461,0.471663
Stream/Seasonal Channel,36.890859,0.472025
Stream/Seasonal Channel,36.891064,0.472386
Stream/Seasonal Channel,36.891168,0.472929
Stream/Seasonal Channel,36.891172,0.473381
Stream/Seasonal Channel,36.891108,0.474195
Stream/Seasonal Channel,36.891179,0.474556
Stream/Seasonal Channel,36.882278,0.452882
Stream/Seasonal Channel,36.882333,0.452611
Stream/Seasonal Channel,36.882343,0.45243
Stream/Seasonal Channel,36.882462,0.451526
Stream/Seasonal Channel,36.88247,0.451074
Stream/Seasonal Channel,36.882558,0.450622
Stream/Seasonal Channel,36.882915,0.449899
Stream/Seasonal Channel,36.883431,0.449176
Stream/Seasonal Channel,36.88362,0.448904
Stream/Seasonal Channel,36.883979,0.448452
Stream/Seasonal Channel,36.884305,0.448181
Stream/Seasonal Channel,36.884631,0.448091
Stream/Seasonal Channel,36.884923,0.447729
Stream/Seasonal Channel,36.885248,0.447277
Stream/Seasonal Channel,36.885371,0.447187
Stream/Seasonal Channel,36.885686,0.447097
Stream/Seasonal Channel,36.886115,0.446916
Stream/Seasonal Channel,36.88662,0.446735
Stream/Seasonal Channel,36.887128,0.446464
Stream/Seasonal Channel,36.887803,0.446284
Stream/Seasonal Channel,36.888343,0.445922
Stream/Seasonal Channel,36.888996,0.445742
Stream/Seasonal Channel,36.889696,0.445651
Stream/Seasonal Channel,36.890034,0.445651
Stream/Seasonal Channel,36.890622,0.445832
Stream/Seasonal Channel,36.89129,0.446104
Stream/Seasonal Channel,36.891596,0.446285
Stream/Seasonal Channel,36.892071,0.446556
Stream/Seasonal Channel,36.892433,0.446737
Stream/Seasonal Channel,36.892783,0.446828
Stream/Seasonal Channel,36.893292,0.446918
Stream/Seasonal Channel,36.893813,0.44719
Stream/Seasonal Channel,36.894265,0.447371
Stream/Seasonal Channel,36.894729,0.447642
Stream/Seasonal Channel,36.894945,0.447823
Stream/Seasonal Channel,36.895206,0.448275
Stream/Seasonal Channel,36.895254,0.448546
Stream/Seasonal Channel,36.895482,0.448998
Stream/Seasonal Channel,36.895721,0.44927
Stream/Seasonal Channel,36.896028,0.449631
Stream/Seasonal Channel,36.89638,0.449993
Stream/Seasonal Channel,36.896765,0.450355
Stream/Seasonal Channel,36.897138,0.450445
Stream/Seasonal Channel,36.896506,0.431242
Stream/Seasonal Channel,36.896681,0.431576
Stream/Seasonal Channel,36.896772,0.431848
Stream/Seasonal Channel,36.896863,0.432029
Stream/Seasonal Channel,36.896989,0.432119
Stream/Seasonal Channel,36.897067,0.432209
Stream/Seasonal Channel,36.897249,0.4323
Stream/Seasonal Channel,36.897396,0.43239
Stream/Seasonal Channel,36.897476,0.432571
Stream/Seasonal Channel,36.897511,0.432752
Stream/Seasonal Channel,36.897535,0.432933
Stream/Seasonal Channel,36.897514,0.433204
Stream/Seasonal Channel,36.897412,0.433295
Stream/Seasonal Channel,36.897267,0.433566
Stream/Seasonal Channel,36.897222,0.433566
Stream/Seasonal Channel,36.897213,0.433837
Stream/Seasonal Channel,36.897282,0.434108
Stream/Seasonal Channel,36.897329,0.43456
Stream/Seasonal Channel,36.897469,0.435284
Stream/Seasonal Channel,36.897664,0.435736
Stream/Seasonal Channel,36.897937,0.436097
Stream/Seasonal Channel,36.898323,0.43664
Stream/Seasonal Channel,36.898676,0.437002
Stream/Seasonal Channel,36.871097,0.384642
Stream/Seasonal Channel,36.871165,0.384732
Stream/Seasonal Channel,36.871347,0.384823
Stream/Seasonal Channel,36.871664,0.385004
Stream/Seasonal Channel,36.872128,0.385275
Stream/Seasonal Channel,36.872502,0.385637
Stream/Seasonal Channel,36.872832,0.385999
Stream/Seasonal Channel,36.873117,0.386541
Stream/Seasonal Channel,36.873416,0.387265
Stream/Seasonal Channel,36.873666,0.387717
Stream/Seasonal Channel,36.873984,0.388169
Stream/Seasonal Channel,36.874437,0.38844
Stream/Seasonal Channel,36.874879,0.388621
Stream/Seasonal Channel,36.875477,0.388712
Stream/Seasonal Channel,36.876064,0.388712
Stream/Seasonal Channel,36.876696,0.388622
Stream/Seasonal Channel,36.877237,0.388712
Stream/Seasonal Channel,36.877724,0.388893
Stream/Seasonal Channel,36.878009,0.389255
Stream/Seasonal Channel,36.878157,0.389526
Stream/Seasonal Channel,36.878474,0.389797
Stream/Seasonal Channel,36.878792,0.390159
Stream/Seasonal Channel,36.878974,0.39034
Stream/Seasonal Channel,36.879358,0.39034
Stream/Seasonal Channel,36.879707,0.39034
Stream/Seasonal Channel,36.880103,0.390431
Stream/Seasonal Channel,36.880623,0.390431
Stream/Seasonal Channel,36.881008,0.390612
Stream/Seasonal Channel,36.881143,0.390793
Stream/Seasonal Channel,36.881529,0.391064
Stream/Seasonal Channel,36.881857,0.391335
Stream/Seasonal Channel,36.882142,0.391607
Stream/Seasonal Channel,36.882572,0.391878
Stream/Seasonal Channel,36.883004,0.39242
Stream/Seasonal Channel,36.883298,0.392601
Stream/Seasonal Channel,36.883675,0.393234
Stream/Seasonal Channel,36.883645,0.393958
Stream/Seasonal Channel,36.883658,0.394229
Stream/Seasonal Channel,36.883976,0.394681
Stream/Seasonal Channel,36.884305,0.395043
Stream/Seasonal Channel,36.884533,0.395404
Stream/Seasonal Channel,36.884794,0.395585
Stream/Seasonal Channel,36.885257,0.395676
Stream/Seasonal Channel,36.885665,0.395947
Stream/Seasonal Channel,36.886051,0.396309
Stream/Seasonal Channel,36.886347,0.396761
Stream/Seasonal Channel,36.886757,0.397394
Stream/Seasonal Channel,36.887041,0.397756
Stream/Seasonal Channel,36.887359,0.398027
Stream/Seasonal Channel,36.887641,0.398027
Stream/Seasonal Channel,36.88807,0.398118
Stream/Seasonal Channel,36.888489,0.398389
Stream/Seasonal Channel,36.888649,0.398479
Stream/Seasonal Channel,36.889112,0.39866
Stream/Seasonal Channel,36.889542,0.398841
Stream/Seasonal Channel,36.890299,0.399022
Stream/Seasonal Channel,36.890752,0.399384
Stream/Seasonal Channel,36.891228,0.399746
Stream/Seasonal Channel,36.891411,0.400108
Stream/Seasonal Channel,36.891537,0.400379
Stream/Seasonal Channel,36.891832,0.40056
Stream/Seasonal Channel,36.892137,0.400741
Stream/Seasonal Channel,36.892522,0.401012
Stream/Seasonal Channel,36.892704,0.401283
Stream/Seasonal Channel,36.892888,0.401735
Stream/Seasonal Channel,36.893093,0.402007
Stream/Seasonal Channel,36.893309,0.402278
Stream/Seasonal Channel,36.893536,0.40264
Stream/Seasonal Channel,36.893787,0.403001
Stream/Seasonal Channel,36.894094,0.403454
Stream/Seasonal Channel,36.894513,0.403725
Stream/Seasonal Channel,36.895067,0.403906
Stream/Seasonal Channel,36.895587,0.404177
Stream/Seasonal Channel,36.895984,0.404358
Stream/Seasonal Channel,36.89611,0.404629
Stream/Seasonal Channel,36.896157,0.405081
Stream/Seasonal Channel,36.896093,0.405443
Stream/Seasonal Channel,36.895924,0.405714
Stream/Seasonal Channel,36.895768,0.406076
Stream/Seasonal Channel,36.895804,0.406438
Stream/Seasonal Channel,36.896008,0.406528
Stream/Seasonal Channel,36.896235,0.406709
Stream/Seasonal Channel,36.896303,0.406799
Stream/Seasonal Channel,36.896259,0.407071
Stream/Seasonal Channel,36.896125,0.407342
Stream/Seasonal Channel,36.895947,0.407613
Stream/Seasonal Channel,36.8958,0.407794
Stream/Seasonal Channel,36.895541,0.407884
Stream/Seasonal Channel,36.895397,0.408155
Stream/Seasonal Channel,36.895432,0.408427
Stream/Seasonal Channel,36.89558,0.408607
Stream/Seasonal Channel,36.895808,0.408969
Stream/Seasonal Channel,36.895912,0.409421
Stream/Seasonal Channel,36.895935,0.409512
Stream/Seasonal Channel,36.895903,0.409873
Stream/Seasonal Channel,36.895893,0.410054
Stream/Seasonal Channel,36.895873,0.410506
Stream/Seasonal Channel,36.895819,0.410958
Stream/Seasonal Channel,36.895845,0.411501
Stream/Seasonal Channel,36.895791,0.411953
Stream/Seasonal Channel,36.895693,0.412405
Stream/Seasonal Channel,36.895592,0.412766
Stream/Seasonal Channel,36.895494,0.413128
Stream/Seasonal Channel,36.895359,0.413309
Stream/Seasonal Channel,36.895157,0.41358
Stream/Seasonal Channel,36.894934,0.413851
Stream/Seasonal Channel,36.89488,0.414303
Stream/Seasonal Channel,36.89486,0.414846
Stream/Seasonal Channel,36.894785,0.415478
Stream/Seasonal Channel,36.894629,0.41584
Stream/Seasonal Channel,36.894631,0.416202
Stream/Seasonal Channel,36.894636,0.416925
Stream/Seasonal Channel,36.894696,0.417558
Stream/Seasonal Channel,36.894631,0.4181
Stream/Seasonal Channel,36.894837,0.418643
Stream/Seasonal Channel,36.89494,0.418914
Stream/Seasonal Channel,36.894931,0.419185
Stream/Seasonal Channel,36.894991,0.419728
Stream/Seasonal Channel,36.895094,0.419999
Stream/Seasonal Channel,36.895152,0.420451
Stream/Seasonal Channel,36.895132,0.420903
Stream/Seasonal Channel,36.89517,0.421446
Stream/Seasonal Channel,36.895185,0.422079
Stream/Seasonal Channel,36.895276,0.42235
Stream/Seasonal Channel,36.895571,0.422531
Stream/Seasonal Channel,36.895697,0.422893
Stream/Seasonal Channel,36.895857,0.423254
Stream/Seasonal Channel,36.895827,0.423797
Stream/Seasonal Channel,36.895818,0.424339
Stream/Seasonal Channel,36.895967,0.424701
Stream/Seasonal Channel,36.896115,0.425063
Stream/Seasonal Channel,36.896174,0.425424
Stream/Seasonal Channel,36.895997,0.425876
Stream/Seasonal Channel,36.895728,0.426328
Stream/Seasonal Channel,36.895696,0.426599
Stream/Seasonal Channel,36.895833,0.426871
Stream/Seasonal Channel,36.895891,0.427142
Stream/Seasonal Channel,36.895883,0.427684
Stream/Seasonal Channel,36.895603,0.428046
Stream/Seasonal Channel,36.895514,0.428317
Stream/Seasonal Channel,36.895707,0.428408
Stream/Seasonal Channel,36.895922,0.428589
Stream/Seasonal Channel,36.89607,0.428769
Stream/Seasonal Channel,36.89615,0.429041
Stream/Seasonal Channel,36.89622,0.429312
Stream/Seasonal Channel,36.896299,0.429493
Stream/Seasonal Channel,36.896403,0.429854
Stream/Seasonal Channel,36.896472,0.430126
Stream/Seasonal Channel,36.896395,0.430306
Stream/Seasonal Channel,36.896293,0.430397
Stream/Seasonal Channel,36.896204,0.430578
Stream/Seasonal Channel,36.896239,0.430758
Stream/Seasonal Channel,36.896376,0.430939
Stream/Seasonal Channel,36.896478,0.43112
Stream/Seasonal Channel,36.879382,0.42612
Stream/Seasonal Channel,36.879666,0.425848
Stream/Seasonal Channel,36.879902,0.425668
Stream/Seasonal Channel,36.880228,0.425487
Stream/Seasonal Channel,36.880599,0.425216
Stream/Seasonal Channel,36.880813,0.425216
Stream/Seasonal Channel,36.880972,0.425216
Stream/Seasonal Channel,36.881118,0.425216
Stream/Seasonal Channel,36.881434,0.425216
Stream/Seasonal Channel,36.881738,0.425126
Stream/Seasonal Channel,36.882009,0.425035
Stream/Seasonal Channel,36.882302,0.425035
Stream/Seasonal Channel,36.882585,0.425126
Stream/Seasonal Channel,36.88271,0.425397
Stream/Seasonal Channel,36.882847,0.425669
Stream/Seasonal Channel,36.883119,0.425849
Stream/Seasonal Channel,36.883402,0.42594
Stream/Seasonal Channel,36.883639,0.42594
Stream/Seasonal Channel,36.883887,0.42603
Stream/Seasonal Channel,36.884159,0.426031
Stream/Seasonal Channel,36.884385,0.426121
Stream/Seasonal Channel,36.884487,0.426211
Stream/Seasonal Channel,36.884623,0.426483
Stream/Seasonal Channel,36.884759,0.426573
Stream/Seasonal Channel,36.885076,0.426664
Stream/Seasonal Channel,36.885325,0.426845
Stream/Seasonal Channel,36.885552,0.426845
Stream/Seasonal Channel,36.885777,0.426845
Stream/Seasonal Channel,36.885867,0.426754
Stream/Seasonal Channel,36.885991,0.426664
Stream/Seasonal Channel,36.886137,0.426664
Stream/Seasonal Channel,36.886317,0.426664
Stream/Seasonal Channel,36.886532,0.426754
Stream/Seasonal Channel,36.886724,0.426755
Stream/Seasonal Channel,36.887007,0.426845
Stream/Seasonal Channel,36.88729,0.426936
Stream/Seasonal Channel,36.887573,0.427207
Stream/Seasonal Channel,36.887778,0.427388
Stream/Seasonal Channel,36.887993,0.427569
Stream/Seasonal Channel,36.888255,0.427749
Stream/Seasonal Channel,36.888526,0.42793
Stream/Seasonal Channel,36.888764,0.428021
Stream/Seasonal Channel,36.888945,0.428202
Stream/Seasonal Channel,36.889194,0.428383
Stream/Seasonal Channel,36.889454,0.428383
Stream/Seasonal Channel,36.88977,0.428383
Stream/Seasonal Channel,36.89012,0.428473
Stream/Seasonal Channel,36.890505,0.428564
Stream/Seasonal Channel,36.890888,0.428564
Stream/Seasonal Channel,36.891239,0.428835
Stream/Seasonal Channel,36.891556,0.429016
Stream/Seasonal Channel,36.891772,0.429107
Stream/Seasonal Channel,36.891907,0.429107
Stream/Seasonal Channel,36.892076,0.429016
Stream/Seasonal Channel,36.892188,0.428926
Stream/Seasonal Channel,36.892505,0.429016
Stream/Seasonal Channel,36.892719,0.429107
Stream/Seasonal Channel,36.892879,0.429288
Stream/Seasonal Channel,36.892971,0.429559
Stream/Seasonal Channel,36.893085,0.42974
Stream/Seasonal Channel,36.893254,0.42983
Stream/Seasonal Channel,36.893492,0.430011
Stream/Seasonal Channel,36.893741,0.430102
Stream/Seasonal Channel,36.894002,0.430283
Stream/Seasonal Channel,36.894104,0.430373
Stream/Seasonal Channel,36.894307,0.430373
Stream/Seasonal Channel,36.894419,0.430192
Stream/Seasonal Channel,36.894565,0.430102
Stream/Seasonal Channel,36.894734,0.430192
Stream/Seasonal Channel,36.895017,0.430283
Stream/Seasonal Channel,36.89521,0.430464
Stream/Seasonal Channel,36.895471,0.430645
Stream/Seasonal Channel,36.895697,0.430645
Stream/Seasonal Channel,36.895821,0.430735
Stream/Seasonal Channel,36.895856,0.430826
Stream/Seasonal Channel,36.895823,0.430916
Stream/Seasonal Channel,36.895867,0.431006
Stream/Seasonal Channel,36.896015,0.431006
Stream/Seasonal Channel,36.896184,0.431007
Stream/Seasonal Channel,36.864842,0.413729
Stream/Seasonal Channel,36.864922,0.41382
Stream/Seasonal Channel,36.865069,0.414001
Stream/Seasonal Channel,36.865456,0.414543
Stream/Seasonal Channel,36.865695,0.414905
Stream/Seasonal Channel,36.865935,0.415447
Stream/Seasonal Channel,36.866175,0.4159
Stream/Seasonal Channel,36.866381,0.416261
Stream/Seasonal Channel,36.866564,0.416804
Stream/Seasonal Channel,36.866736,0.417256
Stream/Seasonal Channel,36.866739,0.417708
Stream/Seasonal Channel,36.866841,0.417889
Stream/Seasonal Channel,36.867012,0.41816
Stream/Seasonal Channel,36.867239,0.418341
Stream/Seasonal Channel,36.867465,0.418431
Stream/Seasonal Channel,36.867726,0.418703
Stream/Seasonal Channel,36.868055,0.418974
Stream/Seasonal Channel,36.868203,0.419064
Stream/Seasonal Channel,36.868282,0.419245
Stream/Seasonal Channel,36.868215,0.419426
Stream/Seasonal Channel,36.868217,0.419788
Stream/Seasonal Channel,36.868276,0.420059
Stream/Seasonal Channel,36.868469,0.420421
Stream/Seasonal Channel,36.868573,0.420602
Stream/Seasonal Channel,36.868573,0.420873
Stream/Seasonal Channel,36.86861,0.421234
Stream/Seasonal Channel,36.868645,0.421596
Stream/Seasonal Channel,36.868636,0.421777
Stream/Seasonal Channel,36.868638,0.422229
Stream/Seasonal Channel,36.86872,0.422771
Stream/Seasonal Channel,36.868656,0.423133
Stream/Seasonal Channel,36.868532,0.423404
Stream/Seasonal Channel,36.868534,0.423675
Stream/Seasonal Channel,36.868591,0.423856
Stream/Seasonal Channel,36.868818,0.424128
Stream/Seasonal Channel,36.869079,0.424309
Stream/Seasonal Channel,36.869283,0.424399
Stream/Seasonal Channel,36.869679,0.42449
Stream/Seasonal Channel,36.869904,0.42458
Stream/Seasonal Channel,36.870041,0.424761
Stream/Seasonal Channel,36.870201,0.425032
Stream/Seasonal Channel,36.870371,0.425213
Stream/Seasonal Channel,36.870631,0.425213
Stream/Seasonal Channel,36.870924,0.425213
Stream/Seasonal Channel,36.871251,0.425213
Stream/Seasonal Channel,36.871512,0.425304
Stream/Seasonal Channel,36.87184,0.425575
Stream/Seasonal Channel,36.87227,0.425756
Stream/Seasonal Channel,36.872677,0.425937
Stream/Seasonal Channel,36.873164,0.426118
Stream/Seasonal Channel,36.873525,0.426118
Stream/Seasonal Channel,36.873886,0.426208
Stream/Seasonal Channel,36.874326,0.426028
Stream/Seasonal Channel,36.874699,0.426118
Stream/Seasonal Channel,36.875173,0.426209
Stream/Seasonal Channel,36.875467,0.426209
Stream/Seasonal Channel,36.875861,0.426119
Stream/Seasonal Channel,36.876257,0.426119
Stream/Seasonal Channel,36.876482,0.426209
Stream/Seasonal Channel,36.876821,0.426209
Stream/Seasonal Channel,36.877171,0.426209
Stream/Seasonal Channel,36.87751,0.426209
Stream/Seasonal Channel,36.877813,0.426119
Stream/Seasonal Channel,36.878208,0.426029
Stream/Seasonal Channel,36.878908,0.426119
Stream/Seasonal Channel,36.879168,0.42621
Stream/Seasonal Channel,36.879382,0.42612
Stream/Seasonal Channel,36.879265,0.426178
Stream/Seasonal Channel,36.879265,0.426178
Stream/Seasonal Channel,36.879199,0.42645
Stream/Seasonal Channel,36.879122,0.426721
Stream/Seasonal Channel,36.879124,0.427173
Stream/Seasonal Channel,36.879103,0.427535
Stream/Seasonal Channel,36.879028,0.428077
Stream/Seasonal Channel,36.878838,0.428529
Stream/Seasonal Channel,36.878662,0.429162
Stream/Seasonal Channel,36.878584,0.429433
Stream/Seasonal Channel,36.87852,0.429976
Stream/Seasonal Channel,36.878364,0.430337
Stream/Seasonal Channel,36.87814,0.430699
Stream/Seasonal Channel,36.877803,0.43106
Stream/Seasonal Channel,36.877379,0.431693
Stream/Seasonal Channel,36.876965,0.432145
Stream/Seasonal Channel,36.876469,0.432597
Stream/Seasonal Channel,36.875831,0.43341
Stream/Seasonal Channel,36.875451,0.433953
Stream/Seasonal Channel,36.874832,0.434405
Stream/Seasonal Channel,36.874315,0.434585
Stream/Seasonal Channel,36.873639,0.434856
Stream/Seasonal Channel,36.873087,0.435037
Stream/Seasonal Channel,36.872626,0.435308
Stream/Seasonal Channel,36.872864,0.353939
Stream/Seasonal Channel,36.872832,0.354119
Stream/Seasonal Channel,36.872809,0.3543
