Patrol.ID,Type,Patrol.Start.Date,Patrol.End.Date,Station,Team,Mandate,Armed,Patrol.Leg.ID,Leader,Patrol.Transport.Type,Waypoint.ID,Waypoint.Date,Waypoint.Time,X,Y,Last.Modified,Last.Modified.By,Observation.Category.0,Observation.Category.1,Position.Type,Species,Total.number
SMART_001888,Ground,20-Jan-20,20-Jan-20,Darapoi,Darpoi,Security,No,1,Thomas Kitasho Kemui,Foot,1,20-Jan-20,11:40:54,264905.1062,51601.82123,2/5/20 9:14,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,65
SMART_001961,Ground,23-Feb-20,23-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,5,23-Feb-20,12:50:13,260925.8186,48147.28559,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Gerenuk,1
SMART_001961,Ground,23-Feb-20,23-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,5,23-Feb-20,12:50:13,260925.8186,48147.28559,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,15
SMART_001961,Ground,23-Feb-20,23-Feb-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,23-Feb-20,10:54:54,262355.1004,55110.48204,2/29/20 7:46,David Hewett,Wildlife Sightings,Live animals,NA,Eland,1
SMART_002093,Ground,7-Mar-20,7-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,1,7-Mar-20,9:51:26,263162.8511,37374.78054,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,2
SMART_002093,Ground,7-Mar-20,7-Mar-20,Kikingi,Kikingi,Security,No,1,Lesian Chebere,Foot,1,7-Mar-20,9:51:26,263162.8511,37374.78054,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,20
SMART_001892,Ground,2-Feb-20,2-Feb-20,Mukenya,Kikingi,Security,No,1,Tillion Manyaas,Motorbike,2,2-Feb-20,10:16:28,261527.111,44783.49701,2/5/20 9:15,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,10
SMART_001815,Ground,9-Jan-20,9-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,9-Jan-20,8:22:20,268176.6063,38365.8846,1/9/20 9:23,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,11
SMART_001815,Ground,9-Jan-20,9-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,9-Jan-20,8:22:20,268176.6063,38365.8846,1/9/20 9:23,David Hewett,Wildlife Sightings,Live animals,NA,Impala,17
SMART_001815,Ground,9-Jan-20,9-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,9-Jan-20,8:20:18,268826.2126,38336.12665,1/9/20 9:23,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,13
SMART_001878,Ground,28-Jan-20,28-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,28-Jan-20,11:08:44,263512.0009,38927.87893,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,2
SMART_001878,Ground,28-Jan-20,28-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,28-Jan-20,11:08:44,263512.0009,38927.87893,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Ostrich,2
SMART_001878,Ground,28-Jan-20,28-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,4,28-Jan-20,10:24:08,262359.1711,42727.08974,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Impala,52
SMART_001878,Ground,28-Jan-20,28-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,4,28-Jan-20,10:24:08,262359.1711,42727.08974,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,45
SMART_001878,Ground,28-Jan-20,28-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,2,28-Jan-20,9:31:12,263066.8209,39966.79229,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,6
SMART_001878,Ground,28-Jan-20,28-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,1,28-Jan-20,8:31:59,263686.7092,38054.72122,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Ostrich,1
SMART_001878,Ground,28-Jan-20,28-Jan-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,3,28-Jan-20,10:07:58,262575.1125,41739.98985,2/4/20 7:33,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,4
SMART_001889,Ground,21-Jan-20,21-Jan-20,Darapoi,Darpoi,Security,No,1,Jackson Lopokok,Motorbike,4,21-Jan-20,7:56:52,261788.2658,53342.49159,2/5/20 9:14,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,9
SMART_001889,Ground,21-Jan-20,21-Jan-20,Darapoi,Darpoi,Security,No,1,Jackson Lopokok,Motorbike,4,21-Jan-20,7:56:52,261788.2658,53342.49159,2/5/20 9:14,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,10
SMART_001889,Ground,21-Jan-20,21-Jan-20,Darapoi,Darpoi,Security,No,1,Jackson Lopokok,Motorbike,4,21-Jan-20,7:56:52,261788.2658,53342.49159,2/5/20 9:14,David Hewett,Wildlife Sightings,Live animals,NA,Oryx ,3
SMART_001889,Ground,21-Jan-20,21-Jan-20,Darapoi,Darpoi,Security,No,1,Jackson Lopokok,Motorbike,1,21-Jan-20,7:48:04,262153.7209,51416.45562,2/5/20 9:14,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,9
SMART_001889,Ground,21-Jan-20,21-Jan-20,Darapoi,Darpoi,Security,No,1,Jackson Lopokok,Motorbike,5,21-Jan-20,8:00:27,261815.9385,54158.2043,2/5/20 9:14,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001889,Ground,21-Jan-20,21-Jan-20,Darapoi,Darpoi,Security,No,1,Jackson Lopokok,Motorbike,5,21-Jan-20,8:00:27,261815.9385,54158.2043,2/5/20 9:14,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,30
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,2,9-Feb-20,9:44:19,263823.9523,38295.85062,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,2
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,2,9-Feb-20,9:44:19,263823.9523,38295.85062,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,1
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,2,9-Feb-20,9:44:19,263823.9523,38295.85062,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,5
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,6,9-Feb-20,11:30:41,261840.7026,38168.6437,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,37
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,3,9-Feb-20,9:53:28,263691.1703,38842.42037,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Impala,30
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,3,9-Feb-20,9:53:28,263691.1703,38842.42037,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,9
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,1,9-Feb-20,9:21:20,263405.0509,37678.37885,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,13
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,1,9-Feb-20,9:21:20,263405.0509,37678.37885,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,4
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,9-Feb-20,10:42:06,261717.0435,38492.1752,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Impala,1
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,9-Feb-20,10:42:06,261717.0435,38492.1752,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,7
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,9-Feb-20,10:42:06,261717.0435,38492.1752,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,5
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,9-Feb-20,10:42:06,261717.0435,38492.1752,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,15
SMART_002083,Ground,9-Feb-20,9-Feb-20,Kikingi,Kikingi,Security,No,1,Joseph Lesoyo lanet,Foot,5,9-Feb-20,10:42:06,261717.0435,38492.1752,4/4/20 7:19,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,4
SMART_001830,Ground,15-Jan-20,15-Jan-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,3,15-Jan-20,13:11:07,262983.7785,37227.75439,1/17/20 9:53,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,14
SMART_001830,Ground,15-Jan-20,15-Jan-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,3,15-Jan-20,13:11:07,262983.7785,37227.75439,1/17/20 9:53,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,10
SMART_001830,Ground,15-Jan-20,15-Jan-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,2,15-Jan-20,9:28:20,264409.4807,38956.82247,1/17/20 9:53,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,7
SMART_001830,Ground,15-Jan-20,15-Jan-20,Mlima Ndege,Mpala,Security,No,1,Yairo Manyaas,Vehicle,2,15-Jan-20,9:28:20,264409.4807,38956.82247,1/17/20 9:53,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,4
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,4,24-Feb-20,14:01:42,266201.0356,47989.93825,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,6
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,1,24-Feb-20,13:54:42,266201.4707,47992.88022,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,4
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,12,23-Feb-20,11:43:10,264134.4193,43394.73606,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,6
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,15,23-Feb-20,11:47:15,264596.5266,44902.53228,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,22
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,1,23-Feb-20,9:23:19,266211.3773,46432.35247,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,8
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,5,23-Feb-20,9:34:18,267800.3768,44263.99063,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,1
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,3,23-Feb-20,9:29:03,266842.3637,45484.3687,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Eland,3
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,13,23-Feb-20,11:44:49,264386.4774,43952.71316,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,4
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,9,23-Feb-20,10:24:49,265490.9244,42278.14167,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,2
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,14,23-Feb-20,11:46:48,264547.9209,44724.18177,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,3
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,7,23-Feb-20,9:35:46,268027.3705,44099.19965,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,6,23-Feb-20,9:35:17,267934.9337,44155.06693,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,4
SMART_001999,Ground,23-Feb-20,24-Feb-20,Kiberen/Soit,Kipren ,Security,No,1,Patrick Lomogo Lesian,Motorbike,17,23-Feb-20,11:58:43,266219.6457,47601.8978,3/7/20 13:43,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,2
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,21,20-Mar-20,12:26:45,260258.4356,53073.52026,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Impala,55
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,21,20-Mar-20,12:26:45,260258.4356,53073.52026,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,11
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,5,20-Mar-20,10:47:16,266107.5367,47179.08578,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,19
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,10,20-Mar-20,12:03:56,264017.2508,53873.01394,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,31
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,10,20-Mar-20,12:03:56,264017.2508,53873.01394,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Eland,3
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,10,20-Mar-20,12:03:56,264017.2508,53873.01394,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,3,20-Mar-20,10:38:05,267809.1408,44267.9812,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Impala,21
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,3,20-Mar-20,10:38:05,267809.1408,44267.9812,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,31,20-Mar-20,13:14:04,266893.8167,37120.28945,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Eland,2
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,32,20-Mar-20,13:15:07,266938.8233,36805.77608,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,1
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,18,20-Mar-20,12:20:51,259977.4497,53935.31927,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,19
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,6,20-Mar-20,10:49:17,266195.5599,47758.0012,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,4
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,6,20-Mar-20,10:49:17,266195.5599,47758.0012,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Impala,31
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,11,20-Mar-20,12:05:59,263919.839,54315.63622,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Impala,7
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,11,20-Mar-20,12:05:59,263919.839,54315.63622,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,5
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,11,20-Mar-20,12:05:59,263919.839,54315.63622,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,19
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,22,20-Mar-20,12:27:55,260401.8598,52912.42881,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,7
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,19,20-Mar-20,12:21:39,259833.6591,53714.66704,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Impala,65
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,19,20-Mar-20,12:21:39,259833.6591,53714.66704,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,33
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,30,20-Mar-20,13:09:53,265488.4697,39049.81458,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,20
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,7,20-Mar-20,10:58:53,265198.9544,49835.29536,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,2
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,20,20-Mar-20,12:23:23,260134.9297,53507.92029,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,18
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,13,20-Mar-20,12:09:42,263661.1979,54969.87897,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Baboon,23
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,2,20-Mar-20,10:17:04,268870.1887,41950.60734,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,23,20-Mar-20,12:34:08,260126.1241,50745.17839,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,2
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,29,20-Mar-20,13:08:57,265046.0237,39238.38703,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Grant's Gazelle,11
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,29,20-Mar-20,13:08:57,265046.0237,39238.38703,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Hartebeest,6
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,15,20-Mar-20,12:13:44,262553.129,55213.7382,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,7
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,25,20-Mar-20,12:44:36,260041.4301,49660.45094,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Buffalo,1
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,24,20-Mar-20,12:34:57,259989.6178,50555.49195,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,3
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,26,20-Mar-20,12:49:21,260682.9313,47448.94328,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,4
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,17,20-Mar-20,12:19:29,260345.9076,54143.66559,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,11
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,28,20-Mar-20,13:04:58,262921.5817,39419.86038,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Ostrich,2
SMART_002080,Ground,20-Mar-20,20-Mar-20,MRL,NPR 1,Security,No,1,Peter Ekai,Vehicle,27,20-Mar-20,12:51:24,260524.9927,47016.70709,3/30/20 10:12,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,44
SMART_002061,Ground,26-Mar-20,26-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,26-Mar-20,8:37:22,264436.0187,45772.04453,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Eland,2
SMART_002061,Ground,26-Mar-20,26-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,2,26-Mar-20,8:37:22,264436.0187,45772.04453,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Impala,120
SMART_002061,Ground,26-Mar-20,26-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,7,26-Mar-20,18:38:20,266552.1825,40937.83233,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA, Elephant,17
SMART_002061,Ground,26-Mar-20,26-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,6,26-Mar-20,18:08:33,265789.0801,39449.40231,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,5
SMART_002061,Ground,26-Mar-20,26-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,26-Mar-20,8:39:45,264659.3657,45511.35728,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,3
SMART_002061,Ground,26-Mar-20,26-Mar-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,5,26-Mar-20,11:37:29,267045.5037,35811.92631,3/30/20 8:40,David Hewett,Wildlife Sightings,Live animals,NA,Greater Kudu,7
SMART_001972,Ground,23-Feb-20,23-Feb-20,MRL,NPR 1,Tourism,No,1,Samwel Loroti,Vehicle,4,23-Feb-20,9:33:49,266004.7023,38870.49768,3/2/20 7:40,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001972,Ground,23-Feb-20,23-Feb-20,MRL,NPR 1,Tourism,No,1,Samwel Loroti,Vehicle,11,23-Feb-20,9:51:37,266930.6544,42518.51845,3/2/20 7:40,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,1
SMART_001972,Ground,23-Feb-20,23-Feb-20,MRL,NPR 1,Tourism,No,1,Samwel Loroti,Vehicle,14,23-Feb-20,10:24:27,265539.6392,42266.50865,3/2/20 7:40,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,33
SMART_001972,Ground,23-Feb-20,23-Feb-20,MRL,NPR 1,Tourism,No,1,Samwel Loroti,Vehicle,3,23-Feb-20,9:30:14,266339.6666,37814.91046,3/2/20 7:40,David Hewett,Wildlife Sightings,Live animals,NA,Vulturine guinea fowl,29
SMART_001972,Ground,23-Feb-20,23-Feb-20,MRL,NPR 1,Tourism,No,1,Samwel Loroti,Vehicle,6,23-Feb-20,9:38:53,265964.433,40147.7277,3/2/20 7:40,David Hewett,Wildlife Sightings,Live animals,NA, Warthog,1
SMART_001972,Ground,23-Feb-20,23-Feb-20,MRL,NPR 1,Tourism,No,1,Samwel Loroti,Vehicle,5,23-Feb-20,9:38:16,265694.8555,40067.4263,3/2/20 7:40,David Hewett,Wildlife Sightings,Live animals,NA,Giraffe,7
SMART_001810,Ground,3-Jan-20,3-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,4,3-Jan-20,11:30:56,268551.4284,41858.00862,1/9/20 9:23,David Hewett,Wildlife Sightings,Live animals,NA,Plains Zebra,15
SMART_001810,Ground,3-Jan-20,3-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,4,3-Jan-20,11:30:56,268551.4284,41858.00862,1/9/20 9:23,David Hewett,Wildlife Sightings,Live animals,NA,Impala,21
SMART_001810,Ground,3-Jan-20,3-Jan-20,Mlima Ndege,Mlima Ndege,Security,No,1,Dennis Saruni Lempoikai,Motorbike,3,3-Jan-20,7:48:08,265659.0291,33525.55049,1/9/20 9:23,David Hewett,Wildlife Sightings,Live animals,NA,Grevy's Zebra,8
