"","gridID","Patrol.ID","Type","Patrol.Start.Date","Patrol.End.Date","Station","Team","Mandate","Armed","Patrol.Leg.ID","Leader","Patrol.Transport.Type","Waypoint.ID","Waypoint.Date","Waypoint.Time","Last.Modified","Last.Modified.By","Observation.Category.0","Observation.Category.1","Position.Type","Species","Total.number","river_distance","road_distance","water_distance","Number","Dam","North","East","Elevation","Storage.Estimate","Description","Estimated.Class","Permit.Needed","Freeboard..m.","Width..m.","Fetch..m.","Spillway.Width..m.","Height..m.","Water.Depth..m.","Approximate.Volume..m.3."
"663",1203,"SMART_001848","Ground","17-Jan-20","17-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",14,"17-Jan-20","17:04:22","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",10,603.316683273315,83.3743090078235,839.903792572022,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"664",1203,"SMART_001816","Ground","1-Jan-20","1-Jan-20","MRL","NPR 1","Security","No",1,"Samwel Loroti","Vehicle",6,"1-Jan-20","11:33:00","1/9/20 9:25","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",13,603.316683273315,83.3743090078235,839.903792572022,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"665",1203,"SMART_001846","Ground","15-Jan-20","15-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",2,"15-Jan-20","6:50:26","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",3,603.316683273315,83.3743090078235,839.903792572022,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"666",1204,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",5,"11-Jan-20","9:31:16","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Leopard",2,329.574023036957,164.507608399391,1007.86052185059,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"667",1206,"SMART_002036","Ground","10-Mar-20","10-Mar-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",4,"10-Mar-20","10:18:12","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",8,238.577224712372,190.29229174614,389.292189331055,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"668",1206,"SMART_002036","Ground","10-Mar-20","10-Mar-20","Mukenya","Kikingi","Security","No",1,"Tirajo Daniel Meitiaki","Motorbike",4,"10-Mar-20","10:18:12","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",1,238.577224712372,190.29229174614,389.292189331055,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"669",1207,"SMART_002017","Ground","22-Feb-20","22-Feb-20","MRL","NPR 1","Security","No",1,"David Lopeyok","Vehicle",6,"22-Feb-20","10:22:53","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",8,373.769126358032,215.878992757797,407.68302116394,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"670",1210,"SMART_002063","Ground","28-Mar-20","28-Mar-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",4,"28-Mar-20","15:56:02","3/30/20 8:40","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",18,1050.18823501587,91.5859884995222,1459.6110736084,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"671",1216,"SMART_001998","Ground","22-Feb-20","22-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Lobun Lorinyodo","Motorbike",7,"22-Feb-20","9:51:07","3/7/20 13:43","David Hewett","Wildlife Sightings","Live animals",NA,"Eland",1,263.873819403648,801.446230316162,3833.96668762207,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"672",1218,"SMART_001873","Ground","28-Jan-20","28-Jan-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",5,"28-Jan-20","18:03:08","1/31/20 7:42","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",8,93.453626152277,98.4831634411216,4631.29840087891,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"673",1218,"SMART_002050","Ground","15-Mar-20","15-Mar-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",2,"15-Mar-20","9:59:08","3/30/20 8:40","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",8,93.453626152277,98.4831634411216,4631.29840087891,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"674",1218,"SMART_001909","Ground","23-Jan-20","23-Jan-20","Kiberen/Soit","Kipren ","Research","No",1,"David Katarua","Motorbike",3,"23-Jan-20","8:35:46","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",6,93.453626152277,98.4831634411216,4631.29840087891,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"675",1218,"SMART_001909","Ground","23-Jan-20","23-Jan-20","Kiberen/Soit","Kipren ","Research","No",1,"David Katarua","Motorbike",3,"23-Jan-20","8:35:46","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",70,93.453626152277,98.4831634411216,4631.29840087891,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"676",1218,"SMART_001902","Ground","16-Jan-20","16-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Peter Lopir Sashore","Motorbike",10,"16-Jan-20","12:15:20","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,93.453626152277,98.4831634411216,4631.29840087891,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"677",1241,"SMART_001848","Ground","17-Jan-20","17-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",4,"17-Jan-20","8:44:11","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Dik-dik",3,396.595906028748,86.4150384646654,849.650555267334,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"678",1241,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",4,"11-Jan-20","9:00:18","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",58,396.595906028748,86.4150384646654,849.650555267334,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"679",1241,"SMART_001848","Ground","17-Jan-20","17-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",4,"17-Jan-20","8:44:11","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,396.595906028748,86.4150384646654,849.650555267334,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"680",1241,"SMART_001848","Ground","17-Jan-20","17-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",3,"17-Jan-20","8:32:37","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Jackal",2,396.595906028748,86.4150384646654,849.650555267334,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"681",1241,"SMART_001848","Ground","17-Jan-20","17-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",3,"17-Jan-20","8:32:37","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",3,396.595906028748,86.4150384646654,849.650555267334,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"682",1241,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",4,"11-Jan-20","9:00:18","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Vulturine guinea fowl",26,396.595906028748,86.4150384646654,849.650555267334,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"683",1242,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",3,"11-Jan-20","8:19:52","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Dik-dik",6,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"684",1242,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",1,"22-Mar-20","6:44:17","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"685",1242,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",3,"11-Jan-20","8:19:52","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",37,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"686",1242,"SMART_002077","Ground","29-Mar-20","29-Mar-20","MRC","NPR 1","Security","No",1,"Isaac Mohammed","Vehicle",5,"29-Mar-20","10:32:40","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",3,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"687",1242,"SMART_002077","Ground","29-Mar-20","29-Mar-20","MRC","NPR 1","Security","No",1,"Isaac Mohammed","Vehicle",5,"29-Mar-20","10:32:40","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA," Warthog",4,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"688",1242,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",1,"22-Mar-20","6:44:17","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",14,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"689",1242,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",3,"11-Jan-20","8:19:52","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",9,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"690",1242,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",3,"11-Jan-20","8:19:52","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",19,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"691",1242,"SMART_001841","Ground","11-Jan-20","11-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",3,"11-Jan-20","8:19:52","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",54,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"692",1242,"SMART_002077","Ground","29-Mar-20","29-Mar-20","MRC","NPR 1","Security","No",1,"Isaac Mohammed","Vehicle",5,"29-Mar-20","10:32:40","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Baboon",36,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"693",1242,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",1,"22-Mar-20","6:44:17","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",3,734.275649261475,70.1361518716812,1069.8372354126,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"694",1246,"SMART_002015","Ground","9-Feb-20","9-Feb-20","MRC","NPR 1","Security","No",1,"Leakol Eyanae","Vehicle",4,"9-Feb-20","11:28:17","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",1,95.7465829479694,156.502466540337,262.210964126587,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"695",1247,"SMART_001999","Ground","23-Feb-20","24-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Patrick Lomogo Lesian","Motorbike",12,"23-Feb-20","11:43:10","3/7/20 13:43","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",6,224.720261021852,350.366491088867,634.031133880615,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"696",1247,"SMART_001997","Ground","21-Feb-20","21-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Steren Narerio","Foot",5,"21-Feb-20","9:03:29","3/7/20 13:43","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",9,224.720261021852,350.366491088867,634.031133880615,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"697",1257,"SMART_001902","Ground","16-Jan-20","16-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Peter Lopir Sashore","Motorbike",11,"16-Jan-20","12:16:47","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",26,236.846506233215,106.075638228655,4620.58390136719,11,"Dam Nyeusi",44717,261988,"1682","7,114","Slightly Curved Earth Wall , Spillway poorly defined","A","0.5",161,100,5,3.2,2.7,"7,114",""
"698",1257,"SMART_001836","Ground","11-Jan-20","11-Jan-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",3,"11-Jan-20","12:42:49","1/24/20 16:29","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",9,236.846506233215,106.075638228655,4620.58390136719,11,"Dam Nyeusi",44717,261988,"1682","7,114","Slightly Curved Earth Wall , Spillway poorly defined","A","0.5",161,100,5,3.2,2.7,"7,114",""
"699",1281,"SMART_001933","Ground","16-Feb-20","16-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Lobun Lorinyondo","Motorbike",6,"16-Feb-20","10:01:28","2/17/20 11:19","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",40,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"700",1281,"SMART_001941","Ground","9-Feb-20","9-Feb-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",6,"9-Feb-20","8:35:54","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA,"Vulturine guinea fowl",32,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"701",1281,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",2,"22-Mar-20","6:47:58","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA," Warthog",3,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"702",1281,"SMART_001933","Ground","16-Feb-20","16-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Lobun Lorinyondo","Motorbike",6,"16-Feb-20","10:01:28","2/17/20 11:19","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",80,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"703",1281,"SMART_001816","Ground","1-Jan-20","1-Jan-20","MRL","NPR 1","Security","No",1,"Samwel Loroti","Vehicle",7,"1-Jan-20","11:39:07","1/9/20 9:25","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"704",1281,"SMART_001933","Ground","16-Feb-20","16-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Lobun Lorinyondo","Motorbike",6,"16-Feb-20","10:01:28","2/17/20 11:19","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",4,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"705",1281,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",2,"22-Mar-20","6:47:58","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",1,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"706",1281,"SMART_001928","Ground","10-Feb-20","10-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Patrick Lomogo Lesian","Foot",7,"10-Feb-20","11:43:13","2/17/20 11:19","David Hewett","Wildlife Sightings","Live animals",NA,"Baboon",45,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"707",1281,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",2,"22-Mar-20","6:47:58","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",42,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"708",1281,"SMART_001941","Ground","9-Feb-20","9-Feb-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",6,"9-Feb-20","8:35:54","2/17/20 15:23","David Hewett","Wildlife Sightings","Live animals",NA,"Baboon",41,810.290871124268,79.8380204749107,961.232731933594,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"709",1286,"SMART_001999","Ground","23-Feb-20","24-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Patrick Lomogo Lesian","Motorbike",13,"23-Feb-20","11:44:49","3/7/20 13:43","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",4,95.705808454752,126.036202347875,789.021597747803,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"710",1317,"SMART_001848","Ground","17-Jan-20","17-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",5,"17-Jan-20","8:57:52","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA," Warthog",6,162.402115499377,118.051617664099,707.0528125,9,"Mukenya Dam",43340,263684,"1668","4,326","Slightly Curved Earth Wall, NEEDS DESILTING (volume is current, 10K silt to be removed)","A","0.5",170,185,10,1.3,0.8,"4,326",""
"711",1318,"SMART_001853","Ground","22-Jan-20","22-Jan-20","Mukenya","Kikingi","Security","No",1,"Sangei Naiputari","Motorbike",9,"22-Jan-20","17:25:57","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",59,506.996006660461,105.482044205368,521.544383163452,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"712",1318,"SMART_002017","Ground","22-Feb-20","22-Feb-20","MRL","NPR 1","Security","No",1,"David Lopeyok","Vehicle",8,"22-Feb-20","10:29:37","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",15,506.996006660461,105.482044205368,521.544383163452,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"713",1318,"SMART_002014","Ground","8-Feb-20","8-Feb-20","MRL","NPR 1","Security","No",1,"Patrick Apollo","Vehicle",3,"8-Feb-20","11:58:28","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Dik-dik",2,506.996006660461,105.482044205368,521.544383163452,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"714",1318,"SMART_001853","Ground","22-Jan-20","22-Jan-20","Mukenya","Kikingi","Security","No",1,"Sangei Naiputari","Motorbike",9,"22-Jan-20","17:25:57","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,506.996006660461,105.482044205368,521.544383163452,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"715",1318,"SMART_002014","Ground","8-Feb-20","8-Feb-20","MRL","NPR 1","Security","No",1,"Patrick Apollo","Vehicle",3,"8-Feb-20","11:58:28","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",1,506.996006660461,105.482044205368,521.544383163452,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"716",1319,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",3,"22-Mar-20","6:53:58","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",5,869.560536193848,124.597470937967,602.697844467163,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"717",1319,"SMART_002044","Ground","26-Mar-20","26-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",1,"26-Mar-20","6:53:59","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",14,869.560536193848,124.597470937967,602.697844467163,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
"718",1319,"SMART_002042","Ground","22-Mar-20","22-Mar-20","Mukenya","Kikingi","Security","No",1,"Kangor Ngrish","Foot",3,"22-Mar-20","6:53:58","3/30/20 8:32","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",38,869.560536193848,124.597470937967,602.697844467163,7,"Chief Dam",42567,259619,"1720","512","Straight Wall,  Could go Higher if filling reliably, 1.5m taller gives 8K storage","A","0.5",45,47,9,2,1.5,"512",""
